sample_id,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
3033,1,9,2,12,1,1,1,13,1,6,6,1,0,0,1,0,1,19,0,0,7,8,6,12.64833333,0,0,8,9,8,12.20555556,0,11.1,0.6,2.02,Graduate
3034,1,3,2,10,1,1,1,25,28,3,10,1,0,0,1,0,0,19,0,0,6,6,6,14,0,0,6,6,6,13.33333333,0,8.9,1.4,3.51,Graduate
3035,1,1,1,6,1,1,1,3,4,3,3,0,0,0,1,0,0,18,0,0,5,12,5,12.8,2,0,5,10,5,11.85714286,1,9.4,-0.8,-3.12,Graduate
3036,1,1,1,11,1,1,1,10,1,5,5,1,0,0,1,0,0,18,0,0,6,8,6,11.33333333,0,0,6,11,6,10.83333333,0,7.6,2.6,0.32,Graduate
3037,1,1,2,12,1,1,1,3,3,3,3,1,0,0,0,0,0,19,0,0,7,0,0,0,0,0,8,0,0,0,0,12.7,3.7,-1.7,Dropout
3038,1,1,1,14,1,1,1,1,1,10,11,1,0,0,1,0,1,20,0,0,6,6,6,14.16666667,0,0,6,9,6,13,0,8.9,1.4,3.51,Graduate
3039,1,1,1,15,1,1,1,23,14,10,10,1,0,0,1,0,0,18,0,0,6,6,6,12.83333333,0,0,6,6,6,13.83333333,0,8.9,1.4,3.51,Graduate
3040,1,1,1,16,1,1,1,23,28,10,10,0,0,1,0,0,0,19,0,0,7,11,4,12,0,0,7,9,6,11.83333333,0,16.2,0.3,-0.92,Dropout
3041,1,1,3,15,1,1,1,1,14,10,10,1,0,0,1,0,1,20,0,0,6,6,6,13,0,0,6,7,6,13.14285714,0,12.4,0.5,1.79,Dropout
3042,1,8,5,12,1,1,1,13,1,10,5,1,0,0,1,0,0,18,0,0,7,8,6,13.39,0,0,8,10,7,12.75714286,0,11.1,0.6,2.02,Enrolled
3043,1,8,4,14,1,1,1,1,27,8,8,1,0,0,0,0,0,18,0,0,6,6,6,12.33333333,0,0,6,8,5,13.6,0,8.9,1.4,3.51,Graduate
3044,1,1,1,5,1,1,1,3,3,4,4,0,0,0,1,0,1,21,0,1,6,8,6,12.57142857,1,0,6,8,6,11.625,0,13.9,-0.3,0.79,Graduate
3045,1,3,5,11,1,1,1,1,27,10,8,1,0,0,1,0,1,19,0,0,6,6,6,12.33333333,0,0,6,6,6,12.83333333,0,12.4,0.5,1.79,Graduate
3046,1,8,2,16,1,1,1,1,1,4,10,1,0,0,1,0,0,19,0,0,6,8,5,13,0,0,6,8,4,10.75,0,9.4,-0.8,-3.12,Graduate
3047,1,1,1,6,1,1,1,1,1,10,8,0,0,0,1,0,0,19,0,0,5,7,3,12.33333333,0,0,5,7,4,10.25,0,7.6,2.6,0.32,Enrolled
3048,1,1,4,15,1,1,1,22,27,1,12,1,0,0,1,0,0,18,0,0,6,6,6,13.16666667,0,0,6,8,5,14.2,0,10.8,1.4,1.74,Dropout
3049,1,1,1,9,1,1,1,1,14,4,4,0,0,0,1,0,1,18,0,0,5,7,5,13.33333333,0,0,5,6,5,13.6,0,12.7,3.7,-1.7,Graduate
3050,1,1,2,6,1,1,1,23,27,6,8,1,0,0,1,0,0,18,0,0,5,9,4,13,0,0,5,8,5,13.14285714,0,10.8,1.4,1.74,Graduate
3051,2,12,1,13,1,1,1,22,27,10,7,0,0,0,1,0,0,31,0,0,7,21,5,10.9,3,0,8,21,3,11.7,1,12.7,3.7,-1.7,Dropout
3052,1,13,1,9,1,1,1,3,28,3,6,1,0,0,1,0,0,19,0,0,5,8,2,11.5,0,0,5,10,3,10.85714286,0,10.8,1.4,1.74,Enrolled
3053,1,7,1,6,1,1,1,22,27,10,10,1,0,0,1,0,1,20,0,0,6,7,6,15.85714286,0,0,6,6,6,16,0,13.9,-0.3,0.79,Graduate
3054,1,8,1,6,1,1,1,23,14,1,12,0,0,0,1,0,1,19,0,0,5,5,5,12.6,0,0,5,9,3,13,0,7.6,2.6,0.32,Dropout
3055,1,8,1,10,1,1,1,23,28,10,7,0,0,0,1,0,1,19,0,0,6,8,6,14,0,0,6,7,6,14.57142857,0,16.2,0.3,-0.92,Graduate
3056,5,4,1,8,1,3,1,13,28,10,7,0,0,0,0,0,0,27,0,1,5,8,3,14.66666667,2,0,5,7,2,13,2,10.8,1.4,1.74,Dropout
3057,1,8,2,15,1,1,1,13,14,10,7,1,0,0,1,0,1,18,0,0,6,6,6,13.66666667,0,0,6,6,6,14,0,8.9,1.4,3.51,Graduate
3058,1,1,1,3,0,1,1,19,24,1,1,0,0,0,1,0,0,32,0,0,6,0,0,0,0,0,6,0,0,0,0,7.6,2.6,0.32,Dropout
3059,1,1,4,12,1,1,1,23,14,9,8,1,0,0,1,0,0,18,0,0,8,8,7,12.62857143,0,0,8,8,7,12.62857143,0,12.7,3.7,-1.7,Graduate
3060,1,1,3,12,1,1,1,13,27,10,10,1,0,0,1,0,1,19,0,0,8,8,7,14.23285714,0,0,8,8,7,14.23285714,0,10.8,1.4,1.74,Graduate
3061,1,1,2,15,1,1,1,13,14,6,7,0,0,0,1,0,0,19,0,0,6,6,6,15,0,0,6,7,6,14,0,15.5,2.8,-4.06,Enrolled
3062,1,8,2,11,1,1,1,10,27,10,10,1,0,0,1,0,0,18,0,0,6,15,2,10,0,0,6,12,0,0,0,10.8,1.4,1.74,Dropout
3063,1,8,3,14,1,1,1,13,1,5,5,1,0,0,1,0,1,18,0,0,6,11,4,12.25,0,0,6,10,4,11,0,12.7,3.7,-1.7,Dropout
3064,1,12,1,15,1,12,1,13,14,26,35,0,0,1,0,0,1,24,0,0,6,6,6,13.5,0,0,6,6,6,13,0,11.1,0.6,2.02,Graduate
3065,1,8,2,10,1,1,1,23,1,8,8,1,0,0,1,0,1,19,0,0,6,8,5,12.2,0,0,6,7,6,11.5,0,9.4,-0.8,-3.12,Graduate
3066,1,8,2,11,1,1,1,13,14,10,8,1,0,1,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
3067,1,15,1,5,1,14,1,1,1,5,11,1,0,0,1,0,0,19,0,2,7,11,6,12,0,5,9,9,8,12.75,0,16.2,0.3,-0.92,Graduate
3068,1,1,3,12,1,1,3,2,3,6,3,1,0,0,1,0,0,19,1,0,7,9,5,12.32,0,0,7,9,5,11.9,0,12.4,0.5,1.79,Enrolled
3069,1,12,1,13,1,1,1,22,27,10,9,1,0,0,1,0,1,36,0,0,7,11,6,12.35,0,0,7,12,5,12.5,0,8.9,1.4,3.51,Graduate
3070,1,12,1,6,1,9,1,22,27,11,10,0,0,0,1,1,0,51,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
3071,1,1,3,14,1,1,1,1,14,6,6,1,0,0,1,1,1,20,0,0,6,7,6,11.33333333,0,0,6,10,4,10.57142857,0,10.8,1.4,1.74,Enrolled
3072,1,12,1,3,0,13,1,1,1,5,5,0,0,1,0,1,0,29,0,0,6,6,0,0,0,0,5,5,0,0,0,8.9,1.4,3.51,Dropout
3073,1,15,1,10,1,14,1,1,14,5,6,0,0,1,0,1,0,27,0,3,6,8,5,11.6,0,2,6,9,5,12,0,13.9,-0.3,0.79,Dropout
3074,1,12,1,7,1,1,1,13,27,10,5,1,0,0,1,1,0,33,0,0,5,10,4,12,0,0,5,8,3,13.66666667,1,7.6,2.6,0.32,Enrolled
3075,2,2,1,9,1,2,1,22,27,10,10,0,0,0,0,1,0,57,0,12,15,17,12,11.75,0,9,14,16,9,12.22222222,0,9.4,-0.8,-3.12,Dropout
3076,1,1,1,14,1,1,1,4,2,15,17,1,0,0,1,1,0,20,0,0,6,8,5,12.8,0,0,6,10,5,11.6,0,13.9,-0.3,0.79,Enrolled
3077,1,12,1,14,1,1,1,1,1,5,5,0,0,0,1,1,0,26,0,0,5,7,3,11.33333333,0,0,5,7,3,13.66666667,0,9.4,-0.8,-3.12,Dropout
3078,1,14,1,7,1,1,1,1,1,10,3,0,0,1,0,1,0,27,0,0,5,5,0,0,0,0,5,7,0,0,0,13.9,-0.3,0.79,Enrolled
3079,1,1,1,14,1,1,1,1,27,5,10,0,0,0,1,1,0,19,0,0,5,5,5,10.8,0,0,5,5,4,12.25,0,9.4,-0.8,-3.12,Graduate
3080,1,15,1,6,1,14,1,10,28,5,9,1,0,0,1,1,0,23,0,1,6,10,5,12.5,0,1,6,8,2,13.5,0,12.4,0.5,1.79,Dropout
3081,1,12,1,17,0,1,1,13,28,6,6,0,0,0,1,1,0,27,0,0,5,5,5,15.2,0,0,5,6,5,14.16666667,0,10.8,1.4,1.74,Graduate
3082,1,1,6,12,1,1,1,13,27,4,6,1,0,1,1,1,1,20,0,0,7,7,7,13.31428571,0,0,8,8,8,12.575,0,12.4,0.5,1.79,Graduate
3083,1,9,1,5,1,1,1,23,28,8,6,0,0,0,1,0,1,19,0,6,12,12,11,13.09090909,0,5,11,12,11,12.08333333,0,10.8,1.4,1.74,Graduate
3084,1,1,1,8,1,1,1,3,14,3,10,1,0,1,0,0,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
3085,1,1,1,5,1,1,1,22,14,10,4,1,0,0,1,0,0,20,0,0,6,8,5,12.2,0,0,6,6,6,11.5,0,16.2,0.3,-0.92,Graduate
3086,2,4,1,9,1,3,1,13,1,10,10,0,0,0,1,0,0,33,0,5,8,10,6,12.83333333,0,2,5,8,4,12,0,11.1,0.6,2.02,Enrolled
3087,1,14,1,17,0,1,1,22,27,10,10,1,0,0,1,0,0,22,0,9,15,17,15,11.2,0,9,14,15,14,12.42857143,0,7.6,2.6,0.32,Graduate
3088,1,1,6,9,1,1,1,13,10,5,5,1,0,0,1,0,0,18,0,0,5,8,3,12.33333333,0,0,5,7,4,12,0,7.6,2.6,0.32,Graduate
3089,5,12,1,12,1,3,1,22,28,10,10,0,0,0,1,0,0,27,0,0,8,8,7,15.94285714,0,0,8,8,7,15.94285714,0,12.7,3.7,-1.7,Graduate
3090,1,12,1,17,0,1,1,22,27,10,8,0,0,0,1,0,0,27,0,0,5,0,0,0,0,0,5,0,0,0,0,15.5,2.8,-4.06,Dropout
3091,1,1,1,10,1,1,1,22,27,10,10,1,0,0,1,0,0,19,0,0,6,10,4,10.25,0,0,6,8,6,10.71428571,0,11.1,0.6,2.02,Graduate
3092,1,8,1,16,1,1,1,23,28,10,8,1,0,0,1,0,1,20,0,0,6,10,5,13.2,0,0,6,12,5,12.83333333,0,9.4,-0.8,-3.12,Enrolled
3093,1,1,1,3,0,1,1,23,14,7,11,0,0,0,1,0,1,23,0,0,6,6,6,14.16666667,0,0,6,6,6,12.5,0,12.7,3.7,-1.7,Graduate
3094,1,14,1,12,1,1,1,17,28,12,4,1,0,0,1,0,1,22,0,18,23,23,20,14.575,3,18,23,23,20,14.575,3,7.6,2.6,0.32,Graduate
3095,1,8,2,11,1,1,1,13,14,8,8,1,0,0,1,0,1,18,0,0,6,9,1,10,1,0,6,6,0,0,0,12.7,3.7,-1.7,Dropout
3096,1,1,4,10,1,1,1,13,28,10,10,0,0,0,1,0,1,18,0,0,6,7,6,12.28571429,0,0,6,8,6,11.42857143,0,12.4,0.5,1.79,Graduate
3097,1,12,1,3,0,1,1,23,28,10,10,0,0,0,1,0,1,31,0,0,6,6,6,14,0,0,6,6,6,12.33333333,0,10.8,1.4,1.74,Graduate
3098,1,8,4,15,1,1,1,23,14,10,10,0,0,0,1,0,0,19,0,0,6,8,4,11.25,0,0,6,0,0,0,0,15.5,2.8,-4.06,Dropout
3099,1,1,1,10,1,1,1,22,27,10,10,1,0,0,1,0,0,19,0,0,6,11,5,11.6,0,0,6,11,6,11.66666667,0,7.6,2.6,0.32,Enrolled
3100,1,8,1,3,0,1,1,13,27,5,8,0,0,0,1,0,0,24,0,0,6,12,1,12,0,0,6,12,0,0,0,10.8,1.4,1.74,Dropout
3101,1,1,1,12,1,1,1,23,14,4,11,0,0,0,1,0,0,19,0,0,7,10,7,13.47,0,0,8,8,8,13.32625,0,15.5,2.8,-4.06,Graduate
3102,1,8,4,9,1,1,1,1,1,5,6,1,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,5,5,12.8,0,7.6,2.6,0.32,Graduate
3103,1,12,1,14,1,1,1,22,27,10,10,1,0,0,0,0,0,26,0,0,6,9,3,11.75,0,0,6,11,4,11.5,3,16.2,0.3,-0.92,Dropout
3104,1,1,1,2,1,1,14,22,27,10,10,1,0,1,0,1,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,Dropout
3105,1,8,4,10,1,1,1,13,14,5,8,1,0,0,1,0,0,19,0,0,6,7,6,12,0,0,6,7,6,12.42857143,0,11.1,0.6,2.02,Graduate
3106,2,12,1,6,1,1,1,13,14,2,5,0,0,0,1,0,0,29,0,0,5,8,5,15.33333333,2,0,5,6,5,15.4,0,9.4,-0.8,-3.12,Dropout
3107,1,1,6,12,1,1,1,1,28,5,6,1,0,0,1,0,1,18,0,0,8,8,8,12.32,0,0,8,8,8,12.32,0,9.4,-0.8,-3.12,Graduate
3108,1,1,1,12,1,1,1,1,14,10,11,1,0,0,1,0,0,19,0,0,7,7,7,13.79857143,0,0,8,8,8,14.75625,0,11.1,0.6,2.02,Graduate
3109,1,1,5,15,1,1,1,23,1,5,6,1,0,0,1,0,0,18,0,0,6,6,6,13.16666667,0,0,6,6,6,12.5,0,15.5,2.8,-4.06,Enrolled
3110,1,1,1,9,1,1,1,1,28,4,10,0,0,0,1,0,1,18,0,0,5,6,5,16.33333333,0,0,5,5,5,15.4,0,15.5,2.8,-4.06,Graduate
3111,1,13,1,2,1,1,1,1,1,2,5,1,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout
3112,1,8,4,12,1,1,1,4,4,5,5,1,0,0,1,0,0,19,0,0,7,7,7,14.75714286,0,0,8,9,8,15.36666667,0,12.4,0.5,1.79,Graduate
3113,1,8,4,11,1,1,1,1,1,5,5,1,0,0,1,0,0,19,0,0,6,7,6,11.66666667,0,0,6,6,6,12.33333333,0,13.9,-0.3,0.79,Dropout
3114,1,1,1,14,1,1,1,3,28,3,10,1,0,0,1,0,0,19,0,0,6,7,5,12.6,0,0,6,10,5,12.375,0,10.8,1.4,1.74,Enrolled
3115,1,1,1,15,1,1,1,1,14,10,8,0,0,0,1,0,0,19,0,0,6,6,6,11.66666667,0,0,6,6,6,11.5,0,12.7,3.7,-1.7,Graduate
3116,1,1,1,10,1,1,1,13,28,6,9,0,0,0,1,0,1,19,0,0,6,6,6,15,0,0,6,6,6,13.33333333,0,8.9,1.4,3.51,Graduate
3117,1,1,5,12,1,1,1,22,27,8,10,1,0,1,0,0,0,18,0,0,7,0,0,0,0,0,8,0,0,0,0,9.4,-0.8,-3.12,Dropout
3118,1,1,4,15,1,1,1,13,14,10,8,1,0,0,1,0,0,20,0,0,6,7,6,13.57142857,0,0,6,6,6,13.33333333,0,13.9,-0.3,0.79,Graduate
3119,1,8,1,11,1,1,1,13,14,4,11,0,0,0,1,0,0,20,0,0,6,8,5,10.8,0,0,6,9,4,11.5,0,9.4,-0.8,-3.12,Graduate
3120,1,1,1,6,1,1,1,23,27,2,2,1,0,0,1,0,0,21,0,0,5,8,3,11.33333333,1,0,5,8,3,13.33333333,0,12.7,3.7,-1.7,Enrolled
3121,2,1,1,17,0,2,1,22,27,7,4,0,0,0,1,0,0,31,0,4,10,16,5,11.4,0,4,10,10,6,12.83333333,0,9.4,-0.8,-3.12,Dropout
3122,1,1,1,13,1,1,1,22,28,8,10,0,0,0,1,0,1,20,0,0,7,14,7,10.64285714,0,0,8,8,8,11.55,0,12.7,3.7,-1.7,Graduate
3123,1,8,5,14,1,1,1,13,21,8,8,1,0,0,1,0,1,19,0,0,5,8,3,10.5,0,0,5,6,4,11.75,1,7.6,2.6,0.32,Enrolled
3124,1,1,1,12,1,1,1,23,28,10,10,1,0,0,1,0,0,18,0,0,7,7,6,14.65,0,0,7,7,6,14.65,0,7.6,2.6,0.32,Graduate
3125,1,8,3,12,1,1,1,13,27,8,8,1,0,0,1,0,1,19,0,0,7,7,7,13.71428571,0,0,8,11,8,14.86363636,0,16.2,0.3,-0.92,Graduate
3126,1,14,1,10,1,1,1,19,24,1,1,0,0,0,1,0,0,30,0,9,16,19,15,12.26666667,0,11,13,14,13,12.07142857,0,9.4,-0.8,-3.12,Graduate
3127,1,8,1,10,1,1,1,22,14,10,9,1,0,0,1,0,0,21,0,0,6,11,6,10.375,0,0,6,12,3,11.66666667,0,12.7,3.7,-1.7,Enrolled
3128,1,9,1,9,1,1,1,13,14,10,6,1,0,0,1,0,0,19,0,0,5,8,5,11,0,0,5,6,5,15.4,0,12.4,0.5,1.79,Graduate
3129,1,1,6,9,1,1,1,1,27,5,10,1,0,1,1,0,0,22,0,0,5,5,5,13.8,0,0,5,5,5,13,0,7.6,2.6,0.32,Graduate
3130,1,1,1,15,1,1,1,1,28,5,10,0,0,0,1,0,1,18,0,0,6,6,6,12.66666667,0,0,6,6,6,12.83333333,0,11.1,0.6,2.02,Graduate
3131,1,8,1,10,1,1,1,3,1,4,5,1,0,0,1,0,0,18,0,0,6,8,6,11.75,0,0,6,10,5,12,0,12.7,3.7,-1.7,Graduate
3132,1,1,3,12,1,1,1,23,28,10,9,1,0,0,1,0,1,19,0,0,8,8,7,12.78571429,0,0,8,8,7,12.78571429,0,12.7,3.7,-1.7,Graduate
3133,1,1,1,8,1,1,1,3,1,3,5,1,0,0,1,0,0,18,0,0,6,11,6,14.44444444,0,0,6,6,6,13.33333333,0,16.2,0.3,-0.92,Graduate
3134,1,1,6,12,1,1,1,1,1,5,5,1,0,0,1,0,0,21,0,0,7,8,6,13.25,0,0,8,8,8,13.8375,0,13.9,-0.3,0.79,Enrolled
3135,1,8,1,12,1,1,1,2,28,3,11,1,0,0,1,0,0,18,0,0,7,9,7,12.50625,0,0,8,15,5,13.2,0,13.9,-0.3,0.79,Enrolled
3136,1,1,1,2,1,1,1,1,30,5,4,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.6,2.02,Graduate
3137,1,1,1,6,1,1,1,23,27,10,8,1,0,0,1,0,0,18,0,0,5,8,4,12.75,1,0,5,10,4,11.75,0,12.7,3.7,-1.7,Graduate
3138,1,12,1,6,1,3,1,2,3,5,8,1,0,0,1,0,0,25,0,1,6,7,6,16.85714286,0,1,6,6,6,16.5,0,13.9,-0.3,0.79,Graduate
3139,1,1,1,15,1,1,1,13,14,5,4,0,0,0,1,0,0,19,0,0,6,6,6,13.16666667,0,0,6,6,6,15,0,16.2,0.3,-0.92,Graduate
3140,1,1,1,16,1,1,1,13,28,3,8,1,0,0,1,0,1,19,0,0,6,9,5,12.2,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Enrolled
3141,1,12,1,6,1,1,1,13,1,10,11,1,0,0,1,0,0,26,0,0,6,7,6,16.5,0,0,6,8,6,14.28571429,0,8.9,1.4,3.51,Graduate
3142,1,8,2,9,1,1,1,1,14,5,6,1,0,0,1,0,0,21,0,0,5,10,4,11.75,0,0,5,6,5,11.6,0,12.4,0.5,1.79,Graduate
3143,1,1,1,9,1,1,1,23,28,3,10,0,0,0,1,0,0,19,0,0,5,14,1,11,0,0,5,6,0,0,0,13.9,-0.3,0.79,Dropout
3144,1,8,1,12,1,1,1,22,27,10,10,0,0,0,1,0,1,19,0,0,8,8,7,15.11428571,0,0,8,8,7,15.11428571,0,12.7,3.7,-1.7,Graduate
3145,1,1,1,10,1,1,1,22,28,10,9,1,0,0,1,0,1,18,0,0,6,8,6,15.5,0,0,6,7,6,14.28571429,0,16.2,0.3,-0.92,Graduate
3146,2,14,1,17,0,1,1,22,27,10,8,0,0,0,1,0,1,32,0,3,10,12,7,11.14285714,0,4,10,10,8,12,0,10.8,1.4,1.74,Graduate
3147,1,1,1,10,1,1,1,3,1,6,6,0,0,0,1,0,1,18,0,0,6,6,6,11.33333333,0,0,6,8,6,11.33333333,0,15.5,2.8,-4.06,Graduate
3148,1,1,5,12,1,1,1,1,1,4,5,0,0,0,1,0,0,20,0,0,7,9,5,12.04,0,0,7,9,6,11.77142857,0,12.4,0.5,1.79,Enrolled
3149,1,8,3,9,1,1,1,23,14,8,8,0,0,0,1,0,0,20,0,0,5,7,5,11.16666667,0,0,5,9,4,10.75,0,15.5,2.8,-4.06,Enrolled
3150,4,12,1,14,1,1,1,22,27,5,11,0,0,1,1,0,1,39,0,0,5,6,5,10.6,0,0,5,7,4,10.75,0,9.4,-0.8,-3.12,Graduate
3151,1,1,1,8,1,1,1,1,1,10,10,1,0,0,1,0,0,20,0,0,5,10,4,12.5,0,0,5,12,2,13,0,12.7,3.7,-1.7,Enrolled
3152,1,1,1,2,1,1,1,3,1,5,5,1,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,Dropout
3153,1,8,1,15,1,1,1,2,1,15,26,0,0,1,1,0,1,18,0,0,6,6,6,15.66666667,0,0,6,6,6,13.83333333,0,8.9,1.4,3.51,Graduate
3154,1,1,1,2,1,1,1,3,3,3,3,1,0,0,1,0,0,21,0,6,12,12,12,15.33333333,0,4,11,15,11,15,0,8.9,1.4,3.51,Graduate
3155,1,1,5,12,1,1,1,1,1,4,9,1,0,0,1,0,0,18,0,0,7,9,6,12.18333333,0,0,7,9,6,11.78333333,0,16.2,0.3,-0.92,Enrolled
3156,1,1,2,9,1,1,1,22,27,10,10,0,0,0,1,0,0,18,0,0,5,8,2,10,0,0,5,9,3,11.33333333,0,7.6,2.6,0.32,Enrolled
3157,1,14,1,4,1,1,1,1,28,5,8,1,0,0,1,0,0,21,0,9,14,23,9,12,2,6,12,21,8,11.25,0,15.5,2.8,-4.06,Graduate
3158,1,1,1,9,1,1,1,13,14,6,6,1,0,0,1,0,0,22,0,0,5,8,3,10.33333333,0,0,5,11,2,10,0,7.6,2.6,0.32,Dropout
3159,1,8,1,11,1,1,1,1,1,5,5,1,0,0,1,1,0,21,0,0,6,11,6,11.16666667,0,0,6,14,3,14.66666667,0,7.6,2.6,0.32,Enrolled
3160,1,14,1,5,1,1,1,13,14,10,10,1,0,0,1,1,1,20,0,0,6,8,3,11,0,0,6,8,2,11.33333333,0,10.8,1.4,1.74,Enrolled
3161,1,1,2,2,1,1,1,23,14,10,10,1,0,0,1,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Graduate
3162,1,1,1,11,1,1,14,1,1,10,10,1,0,0,1,0,1,20,1,0,6,7,6,12.85714286,0,0,6,8,5,11.8,0,8.9,1.4,3.51,Graduate
3163,1,1,4,12,1,1,1,13,28,10,10,1,0,0,1,0,0,19,0,0,8,8,7,14.32857143,0,0,8,8,7,14.32857143,0,10.8,1.4,1.74,Graduate
3164,1,1,1,10,1,1,1,1,28,6,8,0,0,0,1,0,1,20,0,0,6,7,6,15,0,0,6,6,6,16.33333333,0,13.9,-0.3,0.79,Graduate
3165,1,1,1,6,1,1,1,13,27,10,10,1,0,0,1,0,0,19,0,0,5,9,5,13.6,1,0,5,5,5,12.4,0,12.7,3.7,-1.7,Graduate
3166,1,1,1,6,1,1,1,1,1,3,8,1,0,0,1,0,1,18,0,0,5,12,5,12.85714286,2,0,5,8,4,13.25,0,9.4,-0.8,-3.12,Graduate
3167,1,8,2,16,1,1,1,3,1,3,4,1,0,0,1,0,0,18,0,0,6,7,2,14.5,0,0,6,6,1,10,0,15.5,2.8,-4.06,Dropout
3168,1,12,1,17,0,1,1,13,28,10,9,0,1,0,1,0,0,24,0,0,5,7,3,10.66666667,0,0,5,7,3,10.5,0,10.8,1.4,1.74,Dropout
3169,1,1,1,11,1,1,1,1,1,5,3,0,0,1,0,0,1,21,0,0,6,7,6,13.42857143,0,0,6,8,6,11.33333333,0,8.9,1.4,3.51,Dropout
3170,1,1,3,12,1,1,1,1,27,9,8,1,0,0,1,1,1,18,0,0,7,12,7,11.71666667,0,0,8,13,4,10.868,0,15.5,2.8,-4.06,Graduate
3171,1,8,1,9,1,1,1,1,27,5,9,1,0,0,1,1,1,20,0,0,5,11,4,12,0,0,5,5,5,12.8,0,11.1,0.6,2.02,Graduate
3172,1,9,2,16,1,1,1,1,3,10,3,1,0,1,0,0,0,20,0,0,6,11,5,13.2,0,0,6,8,4,10.75,0,10.8,1.4,1.74,Dropout
3173,1,8,3,11,1,1,1,10,28,6,8,1,0,1,1,0,0,18,0,0,6,7,5,12.2,0,0,6,10,4,12.25,0,12.4,0.5,1.79,Dropout
3174,1,12,1,13,1,1,1,23,14,10,7,1,0,0,1,0,1,25,0,0,7,11,5,12.58,0,0,7,9,6,12.15714286,0,8.9,1.4,3.51,Graduate
3175,1,8,5,10,1,1,1,13,27,6,8,1,0,0,1,0,1,19,0,0,6,9,5,11.33333333,0,0,6,6,6,10.83333333,0,13.9,-0.3,0.79,Enrolled
3176,2,12,1,1,1,1,1,23,1,10,6,0,0,1,1,1,0,35,0,0,7,9,0,0,0,0,7,8,0,0,0,11.1,0.6,2.02,Dropout
3177,1,1,4,12,1,1,1,13,14,10,6,1,0,0,1,0,1,19,0,0,7,9,6,12.42857143,0,0,8,8,8,14,0,13.9,-0.3,0.79,Graduate
3178,1,1,1,14,1,1,1,23,28,10,10,1,0,0,1,1,1,18,0,0,6,6,6,13,0,0,6,6,6,13,0,13.9,-0.3,0.79,Dropout
3179,1,1,1,12,1,1,1,3,14,4,11,0,0,0,1,1,0,19,0,0,8,8,7,14.53571429,0,0,8,8,7,14.53571429,0,10.8,1.4,1.74,Graduate
3180,1,14,1,12,1,1,1,13,28,10,8,1,0,0,1,1,1,19,0,0,7,8,5,11.2,0,0,7,8,5,11.2,0,7.6,2.6,0.32,Enrolled
3181,1,8,1,5,1,1,1,3,3,4,4,0,0,0,1,1,0,18,0,0,6,6,6,16,0,0,6,6,6,13.66666667,0,12.4,0.5,1.79,Graduate
3182,1,12,1,8,1,12,1,13,3,10,3,1,0,1,1,1,0,24,0,0,6,13,5,13.14285714,0,0,6,15,3,12.66666667,0,16.2,0.3,-0.92,Dropout
3183,1,14,1,3,0,1,3,19,24,1,1,1,0,0,1,1,0,25,1,8,14,23,11,11.6875,0,6,10,20,8,11.14285714,0,9.4,-0.8,-3.12,Graduate
3184,1,12,1,7,1,1,1,22,3,10,4,1,0,0,1,1,0,28,0,0,5,11,4,10.5,0,0,5,12,4,11,4,7.6,2.6,0.32,Enrolled
3185,1,1,1,6,1,1,1,1,28,6,10,0,0,0,1,1,1,19,0,0,6,9,6,13.83333333,0,0,6,12,5,13.66666667,0,11.1,0.6,2.02,Graduate
3186,1,8,2,7,1,1,1,13,1,10,8,0,0,0,1,1,0,19,0,0,5,0,0,0,0,0,5,0,0,0,0,16.2,0.3,-0.92,Dropout
3187,1,12,1,8,1,8,1,10,26,12,12,0,0,0,0,1,1,30,0,0,5,13,0,0,3,0,5,5,0,0,5,9.4,-0.8,-3.12,Dropout
3188,1,1,1,12,1,1,1,13,14,5,6,1,0,0,1,1,0,19,0,0,7,9,0,0,0,0,7,8,0,0,0,15.5,2.8,-4.06,Dropout
